Date;Food;Beer;Smoke;Games;Books;Hshld;Clths;Hlth;Chems;Txtls;Cnstr;Steel;FabPr;ElcEq;Autos;Carry;Mines;Coal;Oil;Util;Telcm;Servs;BusEq;Paper;Trans;Whlsl;Rtail;Meals;Fin;Other
197907;   0.89;   0.75;   4.79;   4.05;   3.21;   0.52;   1.72;   0.15;   4.09;   0.85;   3.74;   4.45;   3.11;   2.39;   0.77;   3.80;   2.80;  -3.34;   1.65;   2.07;  -0.11;   4.32;  -1.71;  -1.09;   7.94;   1.17;   0.97;   3.11;   3.26;   1.14
197908;   6.77;  11.94;   8.76;   5.81;   8.07;   6.67;   9.04;   8.58;   7.01;   4.12;   8.69;   7.21;   6.09;   5.56;   5.13;  13.57;   8.01;   3.24;   8.00;   2.05;   1.52;   8.02;   5.87;   7.57;   5.74;   7.74;   9.24;   6.18;   5.04;   6.84
197909;  -1.80;  -0.84;  -4.98;   2.17;   0.55;  -3.83;  -1.18;  -0.55;   2.61;  -2.41;  -0.09;   2.51;  -1.24;  -4.02;   1.95;   0.40;   6.75;   3.20;   5.97;  -2.19;  -2.38;  -0.29;  -1.78;  -1.43;  -3.87;   3.47;  -2.01;  -3.98;  -1.11;  -0.40
197910;  -8.35;  -9.61;  -3.77;  -8.90;  -7.12;  -7.52;  -9.23;  -4.34;  -7.93;  -9.26;  -9.94; -11.62;  -8.48;  -6.70; -11.17;  -8.01; -11.21; -16.29;  -2.36;  -5.83;  -5.07;  -9.99;  -7.71;  -8.73; -11.32;  -8.90;  -8.60; -11.88; -10.08;  -9.36
197911;   4.92;   8.27;   6.61;   7.36;   2.82;   1.23;   7.66;   8.79;   6.62;   3.94;   5.34;   0.74;   7.47;   4.81;  -3.55;  12.25;  10.16;  18.31;   8.81;   7.78;   4.06;  10.43;   8.26;   0.41;   6.74;   9.24;   3.28;   0.76;   6.33;   7.47
197912;   2.12;   4.11;   3.07;   8.72;   5.22;   2.90;   5.02;   2.08;   5.34;   7.99;   4.56;   8.25;   3.07;   4.60;   1.15;   8.30;  16.91;   5.83;   2.45;  -1.01;  -1.52;   4.19;   1.80;   3.40;   3.75;   9.85;   1.14;   5.74;   1.79;   6.01
198001;   3.02;  10.89;  -0.63;   6.53;   3.88;   1.28;   1.39;  -1.29;   4.33;   4.88;   8.04;  17.58;   7.93;   8.09;   9.87;  24.27;  15.99;   8.10;  14.13;   1.55;  -2.07;   6.87;   7.27;   5.29;   9.30;   5.46;  -0.45;   5.10;   2.10;   7.82
198002;  -5.77;  -2.34;  -4.86;  -3.39;  -6.37;  -4.67;  -0.80;  -4.64;  -1.26;  -1.15;  -2.25;   0.29;  -3.38;  -4.31;  -6.41;  -8.06;   5.19;  -0.90;  13.18;  -3.42;  -1.40;  -3.47;  -3.59;   0.20;  -4.53;  -2.56;  -5.52;  -5.64;  -5.01;  -2.26
198003;  -8.22; -14.14;  -0.67;  -8.74; -11.61;  -4.46;  -5.49;  -2.85; -12.14; -14.52; -14.70; -18.49; -12.64;  -8.93;  -9.99; -12.21; -21.29; -21.10; -17.88;  -6.60;  -2.66; -15.24; -12.69; -11.29; -14.00; -14.81;  -7.84; -13.29;  -8.95; -15.91
198004;   7.47;   4.15;   9.56;   4.30;   2.86;   4.31;   2.41;   4.29;   5.04;   4.93;   3.68;   2.30;   0.37;   2.42;  -2.49;  -2.02;   1.25;   1.33;   6.92;  12.04;   7.33;   9.00;   0.54;   3.50;   0.28;   3.94;   4.81;   6.65;   6.88;   7.46
198005;   7.90;   9.47;   9.03;   4.68;   9.75;   6.41;   1.79;   6.97;   7.57;   7.25;   8.59;   5.20;   5.91;   7.93;   3.25;   0.39;   7.72;  16.55;   4.01;   4.60;   5.00;   7.59;   4.80;   6.91;  11.46;  12.23;   9.58;  11.85;   7.86;   7.26
198006;   2.03;   3.71;   5.67;   0.21;   2.83;   1.17;   4.25;   0.22;   2.27;   1.81;   4.84;   2.41;   6.33;   0.64;   1.81;   0.31;  13.16;   6.34;   5.83;   4.55;  -0.57;   4.07;   3.11;   1.05;   1.64;   2.03;   2.45;   4.02;   4.85;   4.71
198007;   5.27;   9.02;   7.30;   8.58;  10.98;  10.41;  15.03;   8.88;   8.57;  11.48;  12.75;  12.74;  11.82;  14.61;  12.85;  11.32;   8.19;   6.43;   1.96;  -0.12;   1.00;  12.93;  15.21;   9.73;  16.50;  11.95;  10.95;   9.55;   3.19;  10.22
198008;   0.29;   1.24;  -0.71;   3.92;   4.97;   0.85;   1.72;   0.27;   3.15;   4.92;   1.16;   1.12;   0.98;  -0.84;   3.29;   1.99;   6.15;   0.11;   3.70;  -1.17;   6.30;   7.05;   3.59;  -0.13;   0.29;   6.96;   0.25;   0.58;   1.87;   4.87
198009;  -0.82;   1.07;  -1.57;   3.58;   4.19;   0.49;   2.76;   3.62;   2.07;  -0.10;   1.67;   4.58;   5.91;   1.77;   1.81;   4.37;  12.32;   7.20;   6.52;   0.12;  -1.62;   5.85;   2.02;  -0.20;   1.58;   7.23;  -0.73;   3.41;   2.60;   4.69
198010;  -1.17;   0.48;   3.89;   0.43;  -0.69;   0.51;   0.80;  -1.24;  -0.96;   1.82;   3.72;  -1.03;   3.52;   2.47;  -4.23;  -2.76;  -0.40;   0.75;   7.84;   1.92;  -3.21;   4.17;   1.80;   0.54;   5.71;  -0.30;  -1.80;  -1.35;   0.08;   3.67
198011;  -0.30;   0.15;   2.49;  17.47;   3.70;   5.44;   2.81;   8.88;   9.28;  -1.70;   6.70;   5.61;  12.62;  11.95;  -0.97;  17.70;   7.24;  14.62;  24.40;   7.39;  -0.46;   9.56;   9.80;   5.92;  12.97;   9.09;   0.61;  -1.09;   5.58;  10.87
198012;   3.02;  -4.05;   0.83;  -3.71;   1.41;  -0.82;  -1.46;   4.61;  -1.96;  -2.70;  -4.16;  -4.35;  -4.12;  -4.62;  -0.07;   5.21;  -7.77;  -9.69; -10.60;  -1.92;   1.22;  -3.09;  -1.25;  -2.69;  -5.69;  -6.77;   0.30;   0.12;   3.12;   1.99
198101;   2.34;   4.58;  -1.07;  -4.18;  -1.10;  -0.99;   7.83;  -1.62;   0.77;   7.25;  -2.11;   0.71;  -6.67;  -2.48;  -1.19;  -7.76;  -8.08;  -8.03; -10.18;  -2.56;   5.55;  -1.98;  -8.23;   1.29;   2.26;  -3.06;   0.42;   0.86;  -2.74;  -6.59
198102;   2.28;   3.17;   3.24;   3.56;   2.39;   8.99;   2.39;   1.80;   3.96;   1.19;   3.47;   2.60;   3.39;   2.06;   6.92;  -3.42;  -3.61;  -0.67;  -0.31;  -1.27;   2.13;   0.90;   0.51;   7.35;   1.99;  -1.42;   3.27;   7.27;   1.88;   1.24
198103;   6.96;   7.98;   5.46;  13.65;   8.05;   3.01;   8.77;   5.87;   2.56;   4.80;   8.30;  19.94;   5.52;   9.36;   7.72;   2.69;  24.48;   4.39;  -2.12;   3.00;   1.17;   9.77;   4.70;   6.60;  11.76;  12.90;  13.67;   9.63;   6.96;   5.75
198104;   0.00;  -2.05;   1.00;   2.10;   5.56;  -0.48;  -3.29;   3.03;  -2.32;  10.66;  -1.99;  -1.61;  -0.02;   4.91;   1.72;   0.94;  -6.51;  -6.49;  -7.81;  -2.69;   6.20;   4.55;  -0.06;  -3.77;   1.95;  -1.31;   4.06;   4.42;   0.65;   2.30
198105;   2.75;   1.31;   1.87;   5.84;   4.92;  -0.17;   1.66;   3.46;  -1.34;   0.64;   0.17;  -0.50;  -0.94;   3.40;   2.91;  -0.91;  -0.14;   0.34;  -4.00;   1.84;   7.21;   3.06;   4.28;  -0.41;   5.27;   1.97;   2.61;   3.15;   2.74;   4.14
198106;  -0.85;   0.59;   1.33;  -6.16;  -0.83;  -1.63;   1.59;  -5.60;   2.27;  -0.33;  -1.61;  -5.40;  -3.08;  -4.63;  -2.74;  -2.58;  -2.53;   1.16;   4.75;   3.46;  -1.91;  -4.22;  -6.82;   0.05;  -7.03;  -2.55;  -1.17;  -1.25;   1.70;  -5.49
198107;  -1.35;  -1.09;   2.22;  -6.81;  -2.11;  -2.86;   0.55;  -3.90;  -3.89;  -3.00;  -5.31;   0.14;   0.84;  -5.45;  -3.44;  -6.99;   4.72;   9.09;   7.93;   2.80;   0.34;  -3.53;  -3.69;  -3.63;  -4.48;  -3.68;  -2.84;  -6.18;  -3.09;  -1.51
198108;  -4.62;  -5.75;  -5.72;  -6.21;  -4.08;  -6.22;  -5.40;  -7.75;  -6.46;  -6.32;  -6.28;  -7.40;  -6.76;  -4.51;  -8.97; -11.70;   0.45; -12.37;  -6.27;  -0.85;  -0.77;  -6.30;  -7.20;  -7.21;  -7.89;  -3.24;  -6.14; -10.33;  -5.18;  -7.83
198109;  -2.02;  -0.57;   0.26;  -1.82;  -4.94;  -2.33;  -3.20;  -1.29;  -8.97;  -2.24;  -9.09;  -9.44;  -9.79;  -5.37;  -3.95;  -4.80; -12.23;  -8.76; -12.34;  -5.54;   2.84;  -6.77;  -3.70;  -6.77;  -5.67;  -8.49;  -2.75;  -3.05;  -2.52;  -8.36
198110;   8.99;   8.30;   5.87;  11.51;   8.80;   1.55;   1.28;   7.96;   6.20;   5.86;   0.26;   1.37;   4.37;   3.97;  -8.70;   7.75;  -0.57;  13.90;   9.56;   4.89;   6.02;  10.49;   4.69;   1.63;   8.96;   8.53;   5.57;  10.92;   7.47;   9.23
198111;   1.72;   3.35;   3.75;   0.60;   5.30;   5.94;   0.23;   3.94;   3.90;   0.28;   6.24;   4.40;   6.41;   3.52;   2.88;  -2.32;   2.77;   5.41;   6.87;   5.95;   2.70;   3.45;   1.71;   9.21;   4.86;   1.61;   1.16;   1.52;   5.66;   1.23
198112;   0.34;  -2.13;  -5.95;  -1.46;  -3.11;  -1.28;  -2.64;  -0.74;  -2.50;   1.07;  -1.82;  -2.68;  -2.60;  -0.54;   3.23;   0.17;  -6.70;  -5.90;  -6.42;  -2.35;  -1.45;  -1.84;   0.16;  -1.90;  -3.93;  -2.65;  -1.71;  -3.42;  -3.86;  -2.96
198201;  -0.51;   1.85;   0.69;   4.47;  -4.42;   4.72;  -1.56;   1.44;  -4.82;   2.28;  -6.46;  -8.86;  -5.49;  -2.12;  -0.99;  -3.12; -14.94;  -7.49;  -8.48;  -0.67;   0.67;  -4.01;   3.09;  -3.41;  -3.47;  -2.16;   1.21;  -0.67;  -2.12;  -3.83
198202;  -0.71;  -1.55;  -3.66;  -6.16;  -1.41;  -3.34;  -4.06;  -1.74;  -7.28;  -4.43;  -5.92;  -4.72;  -8.14;  -3.93;  -3.31;  -6.29;  -8.02; -12.93; -11.18;  -0.34;  -5.69;  -5.26;  -5.10;  -2.52;  -4.80;  -3.53;  -0.58;  -2.75;  -2.95;  -4.02
198203;   3.21;   4.73;   3.65;   5.21;  -0.09;   1.00;   0.60;  -2.56;  -1.32;   0.44;  -3.04;  -5.15;  -4.30;   2.42;   4.46;   0.49; -12.07;  -6.57;  -3.38;   1.66;   2.05;  -2.24;  -3.79;  -1.69;   0.95;  -0.37;   5.03;   7.21;  -1.00;  -1.82
198204;   6.38;   9.93;   7.13;   3.99;   5.09;   2.08;   6.58;   7.39;   4.92;  10.22;   3.06;   1.60;   0.60;   6.65;   5.08;   6.79;  -0.31;   3.33;   4.33;   3.85;  -1.36;   7.82;   7.36;   3.60;   3.66;   3.32;   5.95;   5.20;   3.16;   6.27
198205;  -2.49;  -2.56;  -4.74;  -6.08;  -5.40;  -1.99;  -0.20;  -3.05;  -4.46;  -2.92;  -5.76;  -7.00;  -8.05;  -3.49;  -0.11;  -5.32;  -7.02; -10.13;   2.48;  -0.54;   0.20;  -5.25;  -5.39;  -5.53;  -6.41;  -2.27;  -2.64;  -4.42;  -5.52;  -4.05
198206;   2.06;   2.05;   2.70;   2.33;  -0.24;   1.56;   2.83;  -0.75;  -4.87;  -3.08;  -2.86;  -6.87;  -6.24;  -2.01;   3.86;  -0.80;  -8.59;  -5.87;  -6.27;  -2.21;  -2.45;  -2.72;  -2.28;   0.24;   0.52;  -1.14;   3.43;   1.80;  -2.62;  -3.40
198207;   0.72;   8.53;  -5.50;  -0.97;  -1.50;   1.65;  -1.57;   0.78;  -4.39;   1.56;  -2.32;  -4.57;  -5.85;  -1.72;  -3.71;   3.34;  -7.29; -10.78;  -8.09;  -2.59;   1.20;  -1.08;   1.99;  -2.13;  -5.88;  -1.67;   0.57;  -0.13;  -3.03;  -0.18
198208;   7.12;   4.12;  13.59;   2.91;  11.92;  12.45;  11.45;  12.44;  15.31;   9.19;  14.78;  13.49;  11.12;  15.44;  15.81;  19.33;  21.03;  10.77;  10.04;  12.08;  10.85;  11.76;  12.82;  15.24;  11.75;  16.28;  11.68;  11.79;  11.48;   9.41
198209;   3.50;   4.44;   4.39;  -0.32;   8.52;   0.30;  10.98;   1.36;  -0.42;   2.65;   0.85;  -5.23;  -4.78;  -2.50;  -1.52;   0.24;   0.46;  -2.63;   1.89;   1.07;   1.00;   5.82;   0.89;   0.08;  -3.03;   3.90;   5.70;   1.27;   6.00;   2.94
198210;   6.84;   7.47;  12.16;  20.46;  16.16;  11.95;  12.76;   8.22;  12.51;  16.79;  19.48;   9.29;  11.31;  17.94;  17.21;  13.67;  13.12;   9.19;   5.46;   4.73;   8.12;  17.84;  16.44;  15.80;  18.36;  17.84;  17.22;  12.40;  15.17;  15.06
198211;   4.86;   7.07;  -2.09;   7.96;  10.57;   8.70;   9.90;   5.17;   3.05;   3.99;  11.53;   3.64;   4.75;   7.30;   8.45;   3.04;   3.87;  -0.40;  -4.62;   0.12;   6.00;  10.52;  10.47;   5.08;  11.52;  11.17;  11.98;   6.25;   6.50;   8.75
198212;   1.18;  -3.97;  -0.41; -13.79;   3.62;  -1.23;   0.73;   0.58;  -2.02;   4.55;   3.08;   5.72;   4.63;   1.54;   5.93;   2.44;  12.95;   1.40;   5.57;   4.34;  -1.23;  -0.26;   3.06;   0.69;  -0.82;   0.14;  -2.98;  -1.42;  -2.36;   0.46
198301;  -0.71;   1.51;  -1.41;   5.16;  -3.05;   3.80;  -1.73;   1.42;   9.17;   4.22;   3.28;   8.14;   5.99;   6.25;   2.35;   8.56;  16.87;   7.10;   3.60;   3.67;  12.44;   8.08;   8.27;   1.62;   6.62;   4.59;   0.73;  -0.01;   0.57;   6.18
198302;   1.08;   4.15;   2.00;   9.33;   8.53;   4.51;   9.79;   2.83;   4.18;   5.92;   4.49;   3.87;   0.64;   5.19;   0.50;   5.72; -15.03;  -7.96;  -0.51;   1.59;  -0.37;   6.56;   3.54;   5.86;   5.81;   8.67;   7.48;   9.31;   5.42;   4.67
198303;   5.62;  11.65;   5.71;  -3.80;   8.63;   0.41;  13.21;   4.54;   1.13;   8.08;   5.40;   2.93;   0.58;  -1.91;  -0.90;   6.00;   3.54;  -0.15;   5.98;   0.25;   0.64;   2.28;   0.72;   2.53;   1.80;   3.61;  10.57;   4.24;   6.81;   2.07
198304;   5.20;   5.09;   4.54;   5.20;   8.87;   6.00;   8.70;   5.05;   8.77;   6.79;   4.52;   3.05;   5.67;   0.82;  15.88;   6.66;   9.65;   2.69;   9.42;   4.78;   5.14;   6.38;   7.56;   8.14;   3.25;   6.56;   9.70;   6.99;   9.22;   8.91
198305;  -0.77;  -3.51;  -4.98;   6.54;   0.19;  -5.88;   0.14;  -2.75;   4.39;   2.21;   2.09;   9.62;   4.94;   7.09;  -1.41;   1.17;  10.84;  11.28;   1.25;   2.54;  -1.31;   3.92;   2.44;   1.95;   4.46;   2.17;   0.00;   3.41;   0.54;   6.20
198306;   1.71;   0.07;  -0.40;   4.90;   6.09;   4.26;   8.95;   6.92;   0.94;   7.36;  -0.68;  -2.00;   3.66;   6.94;  10.33;   6.73;  -1.91;   9.31;   6.40;  -0.55;   0.18;   3.68;   6.30;  -1.54;   8.24;   7.07;   6.19;   8.01;   0.34;   4.02
198307;  -2.56;  -1.29;   1.16;  -6.32;  -4.06;  -6.07;  -5.66;  -5.68;   0.00;  -0.54;  -3.70;  -0.82;  -2.47;  -7.29;  -2.13;  -5.20;  -0.45;  -1.57;  -2.28;   1.02;  -5.17;  -8.17;  -4.65;  -1.87;  -5.24;  -7.17;  -2.22;  -5.50;  -2.83;  -2.12
198308;   2.00;   4.66;   5.71;  -2.16;  -2.05;  -1.25;  -6.52;  -1.01;   6.88;  -0.32;  -4.16;   7.50;  -1.62;  -2.20;  -3.04;  -5.78;   1.82;   1.15;   6.93;   1.52;   2.20;  -2.46;  -0.90;  -0.31;  -2.50;  -2.61;  -5.43;  -3.58;   0.72;  -5.61
198309;   5.24;   5.74;   8.55;   2.34;   3.72;   3.01;   1.09;   1.30;  -0.22;   1.78;   3.44;  -2.26;   3.98;   3.36;   4.65;   5.79; -10.33;   4.13;  -4.68;   4.66;   2.26;   2.07;   2.35;   3.00;   1.33;   2.63;   1.99;   3.69;   1.95;   2.56
198310;   3.45;  -2.47;   2.66;  -4.70;  -5.19;  -1.19;  -4.69;  -2.18;  -2.89;  -4.10;  -4.60;  -5.20;  -4.83;  -2.50;   1.81;  -3.04; -11.65;  -6.74;  -2.00;   3.05;  -5.19; -10.21;  -6.17;   0.57;   1.59;  -5.29;  -0.92;  -3.06;  -3.01;  -7.50
198311;   3.36;  -3.99;   0.79;   2.21;   2.65;   8.36;   1.53;  -3.03;   2.44;   8.68;   7.73;   9.54;   6.01;  10.86;   0.25;   9.89;  10.44;   3.27;  -0.49;  -1.64;   3.17;   6.07;   1.73;   8.84;   7.11;   4.75;   4.14;   5.53;   3.99;   3.90
198312;   0.05;  -2.99;   3.39;   3.08;  -2.16;   0.28;  -3.38;  -3.63;  -3.00;  -1.98;  -1.20;   1.08;   1.16;  -0.40;   0.64;  -1.40;  -1.95;  -6.12;   2.18;  -3.64;  -1.53;  -2.63;   0.96;  -1.94;  -0.62;  -1.10;  -5.96;  -4.49;  -0.76;  -2.62
198401;   1.29;  -1.36;   4.89;  -2.98;  -4.77;  -5.65;  -7.19;  -0.57;  -4.26;  -4.10;  -3.21;  -1.96;  -0.96;  -4.58;  -3.94;  -2.42;   0.71;   0.84;   9.93;   1.44;   4.10;  -8.10;  -5.96;  -4.70;  -4.22;  -4.24;  -6.29;  -4.23;  -0.46;  -4.77
198402;  -3.97;  -7.78;  -7.68;  -7.69;  -7.76;  -5.41;  -1.68;  -2.03;  -7.06;  -7.81;  -6.69;  -7.64;  -7.43;  -7.36;  -6.65;  -6.93;   5.31;  -4.66;   4.03;  -3.34;  -3.68;  -6.49;  -5.82;  -4.53;  -7.50;  -4.60;  -4.36;  -5.76;  -4.59;  -6.98
198403;   1.69;  -1.19;  -1.76;   6.94;   5.82;   2.50;   0.60;  -0.67;   6.02;  -1.88;   4.44;   5.73;   4.74;  -0.45;  -2.39;  -3.64;   4.01;   2.57;   0.25;  -0.31;  -4.30;   1.32;   2.05;   4.70;   1.52;   3.14;   0.31;   3.99;   2.08;   0.65
198404;   0.34;   0.68;  -1.39;  -1.30;   2.32;  -0.13;  -0.41;   2.32;   1.16;   0.37;  -2.11;  -5.57;  -1.37;   3.16;   1.12;   2.12;  -6.13;   2.13;   4.00;  -0.50;   2.20;  -3.05;  -0.05;   0.18;  -3.82;  -0.75;   0.83;  -1.85;  -1.17;   0.15
198405;  -2.06;  -0.30;  -0.75;  -5.80;  -2.97;  -2.00;  -6.23;  -6.46;  -6.85;  -3.90;  -9.13;  -9.50;  -7.34;  -8.66;  -6.15;  -2.64;  -5.17;  -3.47;  -5.13;  -0.83;  -3.57;  -5.34;  -5.31;  -6.78;  -4.81;  -7.07;  -5.09;  -3.24;  -7.40;  -7.28
198406;   6.72;   0.51;   6.75;  -0.20;   8.04;   3.30;   4.42;   3.86;   0.15;   2.15;   1.50;  -1.50;  -0.82;   5.18;   4.00;   9.87;  -9.62;  -4.80;  -1.98;   0.44;  12.21;   7.04;   1.40;   5.97;   2.49;   6.24;   7.62;   7.41;   2.28;   4.92
198407;  -1.04;  -1.98;   0.40;  -1.94;  -1.03;   0.01;  -4.95;  -3.77;  -2.31;  -7.89;  -2.28;  -9.02;  -5.19;  -2.44;   4.06;   3.41; -15.54;  -9.49;  -7.45;  -0.01;   2.81;  -6.50;  -1.45;   1.75;  -2.66;  -3.69;   1.02;  -1.90;  -0.68;  -1.77
198408;   7.39;   5.72;   9.80;  11.53;  11.25;   7.41;   9.58;  10.44;  13.72;   8.20;  12.79;  14.02;  12.65;  14.99;   9.70;  14.58;  18.19;  12.63;  14.02;   7.78;   6.72;  14.41;  13.74;  10.79;  10.85;  13.88;   9.08;   7.58;  10.92;  11.09
198409;   2.86;   0.41;   3.97;  -3.81;  -1.48;  -1.62;  -0.94;  -4.42;  -3.03;  -2.92;   0.36;  -3.40;  -1.68;  -5.91;   2.36;  -2.68;  -1.48;   0.15;   2.27;   4.86;   2.92;  -3.23;  -3.70;  -4.39;   0.59;  -0.22;   0.28;  -1.11;   3.21;  -1.62
198410;   1.66;   4.73;   3.18;  -2.47;  -0.72;   1.50;  -1.16;   1.66;  -1.31;   1.63;   0.82;  -1.83;  -3.04;   0.74;   2.10;   5.88;  -7.80;  -8.86;  -4.31;   3.35;  -0.80;  -2.11;  -0.07;   3.04;   2.50;   0.66;  -1.15;   0.31;   1.25;   0.48
198411;  -0.22;   0.42;   1.64;  -3.22;   1.00;  -0.83;  -0.54;  -0.08;  -0.61;   0.15;   0.14;  -1.19;  -2.09;  -4.31;  -2.83;  -5.57;  -0.20;   3.84;  -1.04;   3.06;  -0.24;  -4.42;  -3.57;  -0.87;  -1.87;  -1.89;  -2.82;  -4.21;   0.28;  -2.85
198412;   2.49;   1.88;   1.71;   1.32;   4.80;   2.83;   0.13;   2.71;   0.60;   2.66;   1.54;   2.21;   1.05;   4.52;   4.53;   4.29;  -7.54;  -4.64;  -0.54;   2.65;   5.12;   3.98;   2.41;   2.49;   3.96;   3.37;  -0.09;   2.38;   4.49;   3.23
198501;   0.85;   4.60;   2.26;  13.95;  11.50;   7.50;  12.36;   8.31;   7.11;   8.45;  11.86;  10.61;  11.78;  13.44;   8.89;  10.11;  12.41;   8.50;   6.53;   2.40;   5.86;  15.58;  11.86;   6.68;   9.85;  15.63;  12.75;  10.64;   8.88;  11.38
198502;   6.10;   1.33;   9.84;   2.81;   1.93;   0.67;   1.76;   3.60;   2.17;   3.10;   0.00;  -0.43;   0.15;  -1.11;  -2.32;   5.96;  -2.62;  -0.98;   3.92;   1.37;   2.69;   2.02;  -1.73;   0.38;   2.61;   0.19;   2.36;   4.06;   2.17;   3.11
198503;   6.97;   4.55;   3.13;   0.85;   3.96;  -2.98;   0.66;   3.07;  -2.10;  -3.64;  -4.81;  -3.39;  -4.29;  -5.36;  -4.89;  -4.11;   8.32;  -3.41;   1.50;   6.13;   5.48;  -3.61;  -5.90;  -2.12;  -3.15;  -0.79;  -0.72;   1.30;   0.08;  -1.44
198504;  -1.82;   1.65;  -8.13;  -0.70;   0.41;  -1.07;   0.08;  -1.77;   0.78;  -2.92;  -2.05;  -4.98;  -3.33;  -2.41;  -4.31;  -3.33;  -2.80;  -2.42;   3.86;   1.60;   0.90;  -2.44;  -3.50;  -0.12;  -3.37;  -0.53;   0.27;   0.64;   2.58;  -1.54
198505;  11.59;   8.41;   0.10;   5.91;   7.19;   4.63;   9.62;   9.37;   7.83;   3.66;   6.57;   1.71;   3.40;   7.02;   7.53;   8.87;  -0.37;   5.39;   0.58;   5.38;   6.63;   4.28;   2.94;   3.95;  11.25;   5.21;  11.35;   6.58;   6.20;   7.02
198506;   3.29;   3.85;   2.71;   6.73;   2.16;   2.59;   1.11;   2.27;   1.34;   3.64;   1.72;  -0.74;   0.10;   1.53;   0.67;   1.18;  -3.10;  -4.85;  -0.60;   3.62;   4.10;   1.83;  -0.98;   2.80;   2.71;   2.81;   1.38;   0.35;   2.99;   2.88
198507;  -2.92;   1.16;  -5.22;  -0.82;  -3.45;   2.53;   1.77;  -0.47;   4.12;   3.76;   2.99;   7.83;   3.89;   4.20;   1.36;   3.46;  10.86;   3.65;  -0.63;  -4.65;  -4.57;   1.85;   4.60;   3.81;   3.76;   0.26;  -5.69;  -0.35;  -1.36;   3.39
198508;   2.63;   2.06;  -2.29;   3.33;  -1.82;  -2.29;   2.39;  -0.82;  -1.17;   0.90;  -2.40;  -1.89;  -2.51;   0.37;  -2.27;  -0.10;  -0.88;   1.69;   1.58;   1.92;   0.53;  -1.83;  -2.44;  -1.47;  -1.50;  -1.02;  -0.33;  -1.92;  -0.26;  -0.40
198509;   4.29;  -0.89;  -5.86;  -3.19;  -5.25;  -3.08;  -2.77;  -3.92;  -3.41;  -0.87;  -4.32;  -4.50;  -4.46;  -3.32;  -2.14;  -8.01;  -9.94;   0.40;  -1.31;  -5.38;  -4.08;  -6.90;  -4.54;  -3.89;  -6.75;  -4.47;  -4.24;  -4.01;  -4.49;  -6.54
198510;   3.97;   5.50;  -1.39;   3.86;   3.84;   4.56;   7.17;   2.87;   5.05;   8.09;   2.81;  -4.37;   1.96;   4.68;   1.83;  -0.21;  -2.48;   2.07;   5.99;   6.33;   4.16;   4.18;   2.92;   2.92;   2.11;   4.04;   8.22;   2.66;   7.67;   2.74
198511;   9.46;   2.58;  10.14;   6.49;   7.24;  11.57;   8.47;   9.56;   5.86;   3.86;   9.13;   6.01;   7.50;   7.40;   8.10;   6.18;   5.84;   2.35;   0.31;   4.10;   7.41;   8.64;   8.64;   8.64;   6.48;   8.76;   7.41;   9.23;   7.63;   7.31
198512;   2.70;  12.45;   9.89;   4.77;   6.84;   5.93;   1.96;   3.52;   6.66;   7.58;   4.95;   2.74;   3.72;   3.12;   5.22;   2.95;  -3.30;  -2.98;  -2.68;   4.98;   6.03;   5.77;   8.49;   4.92;   1.50;   6.27;   4.14;   3.91;   4.96;   6.22
198601;   1.56;  -0.98;   5.55;   3.09;   0.00;  -0.94;   4.88;   1.06;   1.82;   3.13;   1.88;   2.71;   2.08;   0.22;   4.62;  -0.11;   3.21;  -2.51;  -6.84;   3.79;  -3.78;   0.24;  -0.18;   3.71;   5.71;   2.66;   1.64;   0.94;   3.50;   3.16
198602;   9.36;   7.36;  12.25;   9.18;  12.97;  10.71;   9.62;   6.07;  12.07;  10.18;  12.36;   5.31;   8.75;   8.77;  10.62;  10.62;  -4.71;  -2.70;   0.91;   6.59;   7.39;   7.91;   4.80;   9.61;   7.02;   9.02;   7.19;   9.62;   8.64;   9.54
198603;   8.51;   9.95;  11.58;   6.21;   6.23;   5.53;   6.07;  12.08;   5.92;   8.15;   9.97;   3.95;   4.82;   3.90;  10.59;   6.05;   1.01;  12.25;   0.81;   3.98;   4.18;   4.04;  -0.17;   4.84;   3.23;   7.20;   9.09;   6.70;   5.85;   5.64
198604;   1.29;  -2.90;   3.65;   6.60;  -1.15;  -1.63;  -2.61;   0.71;   1.40;  -1.68;  -1.69;  -5.46;  -0.71;  -0.86;  -7.28;  -4.68;  -5.09;  -4.97;   0.83;  -3.93;   2.43;   3.79;   3.66;  -1.93;  -2.56;   1.87;  -0.64;   4.52;  -3.21;  -1.61
198605;   7.91;   6.96;  10.18;   4.93;  10.70;   4.58;   9.43;   7.25;   5.97;   4.08;   4.12;   1.61;   0.96;   1.59;   3.16;   2.17;   3.53;   1.71;   7.41;   3.63;   4.59;   3.77;   0.70;   5.78;   0.74;   5.42;  11.77;   5.79;   5.00;   6.92
198606;   6.80;   8.95;   9.50;   2.83;   2.39;   1.75;   4.20;   5.68;   0.11;   5.11;  -0.87;  -3.34;  -3.67;  -3.94;  -0.26;   1.26;  -4.73;  -3.68;  -2.03;   5.05;   5.38;   0.10;  -4.06;   1.06;  -2.13;   0.89;   4.79;   1.94;   2.02;   0.26
